,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12
Chuvashs,-0.4409215189863553,-1.6366514934230822,-0.646465566753016,0.585343311127361,0.1723764210916616,1.0110434901100618,-0.1542667115951602,-1.9246745385305448,0.10582192090036864,0.14000727606636063,-0.847057330900788,0.9730126854280036
Komis,-1.2830625832951568,-1.6901809693402343,-0.784166067765822,2.0079412265497107,0.2217726501852727,0.4240995066473036,0.4531191042778693,-0.3993112025971512,-1.2188985040659623,-0.9822507812045601,0.2731936844396296,0.36458816888894924
Maris,-1.342353484411821,-1.9263242350521763,-1.6071265560988588,2.1675337229834524,0.20052830716250086,-0.004234201744380771,0.8855341064347119,0.44932208461982925,-1.3161773741511174,-1.1527016951845606,-0.015950170796230494,0.7283103844382147
Mordvins ,-0.6043517912464367,-0.7325651633104794,-0.8305695461272283,-0.33197382316874285,-0.4791133432329734,0.3588332752812963,-1.5376192035078888,-1.2391469894823186,-1.0189523677976589,-0.07239214880612321,-2.5048751487744707,1.1839261336811817
Tatars,0.4970058127250312,-0.681444047227744,-1.768659150500023,-0.01938095941152652,0.13974743600136344,-0.05222274058366588,-0.5604691352252754,2.8383994770710514,-0.9455582843383272,1.116505993778087,0.16904953692245783,-1.1533058633794702
Udmurts,-1.3173509650125956,-1.4538471292343165,-1.254444291359347,2.6178862978758475,0.38431999151933804,0.42725860940147214,2.218046220798311,0.1508643762918395,-1.7917914141783007,-1.9443604633000202,-0.4209030669013838,-0.0338540772099632
Scotland,-0.8854035580342238,1.2596851972969274,0.5603361405039947,0.5267100739971945,-0.206945304678509,0.07059870282673385,-0.4779853940328078,-0.04373052727881931,0.9850115350353653,-1.118844161715476,-0.8225132542589774,0.1213199090574882
Serbia,-0.02976264877096987,-1.2277078123062508,1.3425239850350956,-0.8924215776289994,0.017749233847722135,0.531071925060527,0.7054887272805592,0.2447449623371169,0.22345952527800128,0.8610555220859781,0.1632396192631734,0.6139764963873433
Slovakia,-0.6229842877342621,-0.9944961520115833,0.08429567795799235,-0.4187685382736771,-0.474981812913203,-1.201102146101233,-1.6737007724203175,-0.21578048275637393,-0.01138345415517467,0.695485631368965,0.955790459873671,-0.37084310638331003
Slovenia,-0.8095503061918207,-0.9356680524999732,0.43347646366527015,-0.5443868038786956,-0.5449973778641651,-0.7085448457812423,-1.35663906446875,0.5399603004128815,1.0358616596279282,0.6867098611658395,0.031188224669834116,-0.9632078810217586
Spain,0.3221577408618891,0.6462538817862762,0.5382480708356565,1.2414243812090215,0.28064416015633514,0.07017617694457334,-0.1416603710650764,0.6964819935919342,1.4474979829569865,-0.22346520972367767,-0.20843173411827293,0.16495730193664845
Andalusia,0.6482103095973717,0.12573797405910164,0.5935208027479417,1.1380831227164387,0.39593017165873895,0.15982963023273422,-0.02621047199028033,0.7779293432369694,1.7404714407379744,0.02537540540011122,-0.05746417817971816,0.2695545617009284
Aragon,0.26114167250706904,0.2813996425146185,0.7041422189744264,0.8781722384235174,0.21232118509022274,0.4309214290696844,0.16776519529285255,2.467903571891077,2.324314796778939,-0.5058321145844681,-1.8962727638319434,0.09559954907661411
Asturias,0.8991990535525932,0.45977909579023146,0.14968977011179774,1.1227808367901444,0.2835029334523344,0.011103153442812076,-0.21314348340235553,0.907645806355057,-0.10680997042846678,1.2911299772002132,1.4708921095255607,0.5357960829789438
Basque country,-0.3732917342936214,0.817932950809238,1.5381647774202398,2.010203496508781,0.5604542377446671,-0.2631209541770492,-0.13660329876902064,-0.32906913925194875,1.235743195187567,0.683373195643006,-0.33503711075823356,-0.7819983365480929
Cantabria,0.6937137975111162,0.7140674573105906,-0.09172793290209429,0.6637844489299984,-0.18925931841689161,-1.1285700860876833,-0.5119748646951531,0.7662409927030285,-1.3056889749390623,0.3183803774682489,2.355842996130048,0.27301618694190827
Castile & Leon,0.4700450316608875,0.48998871536508837,0.7678926247072533,1.2033288989032438,0.2515776452220167,0.6694001180461209,-0.6068405588511213,0.5108113158559827,-0.09996882439916728,0.5905911257537605,1.1115330949307776,0.4164177883974462
Castile-La-Mancha,0.8766450338577706,0.750740942383602,-0.09826980039561421,1.3227982096913142,0.34421638533963755,-1.2961799937863028,0.2813402905201593,-0.5902993193056507,0.6938145156306356,0.6499595192783619,0.8664021627691456,0.8122118656678757
Catalonia,0.20878369716489809,0.7692225546394181,0.7045036285892654,1.0776574609121619,0.15929945225622125,-0.10096267001044713,-0.10179081526475578,-0.35570557986163104,0.22419530457834738,0.10442362092547418,-0.15139558811255163,-0.3998993599860115
Extremadura,0.9006515559203593,0.329722149352531,0.12806051103759275,0.5174878213233879,0.14511178837805142,1.5667217285643649,-0.25050996146948284,2.8321096937942,0.4528990894092881,0.2987430285086418,-0.07322292425965096,-0.2668470689090321
Galicia,0.15976811555001916,0.6093288659268606,1.2781991481983128,0.8166980378083629,0.11319417767746935,1.4475313024188052,-0.3493843468179385,-0.7089580759041542,-0.5689060200417376,-0.050928938117676126,1.8732244871961448,0.5880117309517584
Valencia,0.18399105838070295,0.4186423748604799,0.907388604848996,0.9817190285953347,0.2666366131813547,0.7420028245965324,-0.1034782198294195,-0.40498034536525407,1.4538422994651852,-0.5203587785408241,1.0341875632048256,0.2641376708404764
Sweden,-1.5126797997082229,0.5781562336673306,-1.0006397240056395,-1.4208752864995944,-0.1709083691758921,0.8572648012128034,1.4755205339280957,-0.7536309256497101,1.0382229081744472,2.157366251801745,0.3616898409679203,-1.9045595025523567
Gotland,-1.7742541125140998,1.0821339035767026,-2.0063003961445167,-2.503571554495061,-0.2915751249404476,1.3069000914750972,2.3219187472112353,0.66893017055195,2.0826244525095046,1.52287473980013,1.1958563450848518,0.8703490834602334
Switzerland,-0.5171759883278588,1.8582332924934717,-0.2979186333334803,-1.2093537611261884,-0.8604661597250406,-0.3362029145178854,0.3108837794147444,-0.10522773577903224,-2.454952606045193,-2.008377836595735,-0.2967923835251393,0.25506530927369425
Turkey-Anatolia,2.1453677440049916,-0.3530530928426149,-1.6270523185930073,0.031301730097966766,0.7311023878279158,-2.0248541983294333,1.0822828823285882,-3.0509329695495806,0.6220306303618414,-0.22817784041447117,1.2301462008680344,-1.9915047038092633
Ukraine,-0.4971362771006029,-1.466347767010595,-0.25451696206724006,-0.06386450885879995,-0.11491237015429152,-0.9073773365076458,-1.9835831055187265,-0.21645483119903336,0.6148618716914571,0.5954835562935942,-0.24901223944174114,-1.7936051663168722
Wales,-0.637134873937547,1.3732159720356663,0.5597294911773656,0.6901960277678267,-0.15807189189808582,0.262048597074922,0.24080327819302877,0.4723703227927075,0.6733853364335597,0.09952981106472984,0.22470769393246956,-0.4317920280391573
